N8_L1_relu,8,1,relu,3.872201121828701,4.394449154672439
N8_L1_relu,8,1,relu,3.8603922886057602,4.394449154672439
N8_L1_relu,8,1,relu,4.077849893639708,4.394449154672439
N16_L1_relu,16,1,relu,4.453438160178125,5.081404364984463
N16_L1_relu,16,1,relu,4.689732687520104,5.081404364984463
N8_L1_relu,8,1,relu,3.981779623905945,4.394449154672439
N16_L2_relu,16,2,relu,5.581061617149921,6.07073772800249
N8_L2_relu,8,2,relu,4.5801255248403,5.030437921392435
N8_L2_relu,8,2,relu,4.603724832227117,5.030437921392435
N8_L2_relu,8,2,relu,4.413722927659534,5.030437921392435
N8_L1_relu,8,1,relu,3.668743129031905,4.394449154672439
N16_L2_relu,16,2,relu,5.605583072578002,6.07073772800249
N8_L1_relu,8,1,relu,4.088814265893995,4.394449154672439
N8_L1_relu,8,1,relu,4.230818340432289,4.394449154672439
N8_L2_relu,8,2,relu,4.560116171426348,5.030437921392435
N8_L1_relu,8,1,relu,3.903927080379306,4.394449154672439
N8_L2_relu,8,2,relu,4.609234045815811,5.030437921392435
N8_L1_relu,8,1,relu,4.177718666154925,4.394449154672439
N8_L1_relu,8,1,relu,3.8604847497477994,4.394449154672439
N16_L2_relu,16,2,relu,5.228794742728223,6.07073772800249
N8_L2_relu,8,2,relu,4.723887095173567,5.030437921392435
N8_L1_relu,8,1,relu,3.9941770128970506,4.394449154672439
N16_L2_relu,16,2,relu,5.143517480796967,6.07073772800249
N16_L2_relu,16,2,relu,5.623466858628607,6.07073772800249
N16_L1_relu,16,1,relu,4.439775152423512,5.081404364984463
N16_L1_relu,16,1,relu,4.559088031694769,5.081404364984463
N8_L2_relu,8,2,relu,4.482545520598134,5.030437921392435
N16_L1_relu,16,1,relu,4.510916926391403,5.081404364984463
N16_L2_relu,16,2,relu,5.352216531085844,6.07073772800249
N8_L2_relu,8,2,relu,4.217640918969194,5.030437921392435
N16_L2_relu,16,2,relu,5.477299546008663,6.07073772800249
N8_L2_relu,8,2,relu,4.374812719941102,5.030437921392435
N16_L1_relu,16,1,relu,4.419984674431406,5.081404364984463
N16_L2_relu,16,2,relu,5.4566259414397225,6.07073772800249
N16_L1_relu,16,1,relu,4.540960944861988,5.081404364984463
N8_L1_relu,8,1,relu,3.9415239285550325,4.394449154672439
N8_L2_relu,8,2,relu,4.565601098180347,5.030437921392435
N16_L1_relu,16,1,relu,4.555272408638472,5.081404364984463
N16_L1_relu,16,1,relu,4.61426070535759,5.081404364984463
N16_L1_relu,16,1,relu,4.516072772659647,5.081404364984463
N16_L2_relu,16,2,relu,5.311547417914677,6.07073772800249
N16_L2_relu,16,2,relu,5.461437021468228,6.07073772800249
N16_L2_relu,16,2,relu,5.311744984829205,6.07073772800249
N16_L2_relu,16,2,relu,5.200028855235283,6.07073772800249
N8_L1_relu,8,1,relu,3.931652326512042,4.394449154672439
N8_L2_relu,8,2,relu,4.658321936458739,5.030437921392435
N8_L1_relu,8,1,relu,3.813798159327913,4.394449154672439
N16_L2_relu,16,2,relu,5.471705435205362,6.07073772800249
N16_L1_relu,16,1,relu,4.624894657215551,5.081404364984463
N8_L1_relu,8,1,relu,3.6845524127431335,4.394449154672439
N8_L1_relu,8,1,relu,4.060753749897774,4.394449154672439
N8_L1_relu,8,1,relu,3.858076569181485,4.394449154672439
N8_L1_relu,8,1,relu,4.285520761814859,4.394449154672439
N8_L1_relu,8,1,relu,3.849228326010867,4.394449154672439
N8_L1_relu,8,1,relu,3.9252994864581603,4.394449154672439
N8_L1_relu,8,1,relu,3.911007036949621,4.394449154672439
N8_L1_relu,8,1,relu,3.9550114684616267,4.394449154672439
N8_L1_relu,8,1,relu,4.080619537027592,4.394449154672439
N8_L1_relu,8,1,relu,3.974324584175856,4.394449154672439
N8_L2_relu,8,2,relu,4.385808959146053,5.030437921392435
N8_L2_relu,8,2,relu,4.564694989360002,5.030437921392435
N16_L1_relu,16,1,relu,4.4695850482855475,5.081404364984463
N8_L1_relu,8,1,relu,4.132487880345391,4.394449154672439
N8_L2_relu,8,2,relu,4.673783055360504,5.030437921392435
N16_L2_relu,16,2,relu,5.34615889790615,6.07073772800249
N8_L1_relu,8,1,relu,3.9710124846260357,4.394449154672439
N8_L1_relu,8,1,relu,3.8536245520958157,4.394449154672439
N8_L1_relu,8,1,relu,3.9949601823437852,4.394449154672439
N8_L2_relu,8,2,relu,4.707166658917251,5.030437921392435
N8_L2_relu,8,2,relu,4.390070549041346,5.030437921392435
N8_L2_relu,8,2,relu,4.669713961117978,5.030437921392435
N8_L1_relu,8,1,relu,3.891085982678244,4.394449154672439
N8_L1_relu,8,1,relu,3.8974757548030254,4.394449154672439
N8_L1_relu,8,1,relu,4.246278472012247,4.394449154672439
N8_L1_relu,8,1,relu,3.879184950242845,4.394449154672439
N16_L2_relu,16,2,relu,5.4869593378589165,6.07073772800249
N8_L1_relu,8,1,relu,4.003742157330449,4.394449154672439
N8_L1_relu,8,1,relu,3.9693460886326823,4.394449154672439
N8_L1_relu,8,1,relu,3.943922155797275,4.394449154672439
N8_L2_relu,8,2,relu,4.5629664263721486,5.030437921392435
N16_L2_relu,16,2,relu,5.250221345006197,6.07073772800249
N8_L2_relu,8,2,relu,4.381519184529015,5.030437921392435
N8_L1_relu,8,1,relu,3.907490370397159,4.394449154672439
N8_L1_relu,8,1,relu,3.986418134853178,4.394449154672439
N16_L1_relu,16,1,relu,4.638277202440386,5.081404364984463
N8_L1_relu,8,1,relu,3.9471263403597856,4.394449154672439
N8_L2_relu,8,2,relu,4.607580742031765,5.030437921392435
N8_L1_relu,8,1,relu,3.788835484484378,4.394449154672439
N16_L1_relu,16,1,relu,4.503707585574682,5.081404364984463
N8_L1_relu,8,1,relu,4.043219659896663,4.394449154672439
N8_L1_relu,8,1,relu,4.028810651724647,4.394449154672439
N8_L1_relu,8,1,relu,4.074515006216354,4.394449154672439
N8_L2_relu,8,2,relu,4.423826250892617,5.030437921392435
N8_L1_relu,8,1,relu,3.9756934281653664,4.394449154672439
N8_L1_relu,8,1,relu,4.0853295547503965,4.394449154672439
N8_L1_relu,8,1,relu,3.9583151862648593,4.394449154672439
N8_L1_relu,8,1,relu,3.7227496035181633,4.394449154672439
N8_L1_relu,8,1,relu,3.9114727477443685,4.394449154672439
N8_L1_relu,8,1,relu,4.185418871972687,4.394449154672439
N16_L1_relu,16,1,relu,4.488625607029567,5.081404364984463
N16_L1_relu,16,1,relu,4.548318997452056,5.081404364984463
N16_L1_relu,16,1,relu,4.526656144342151,5.081404364984463
N8_L1_relu,8,1,relu,4.126797460201472,4.394449154672439
N8_L1_relu,8,1,relu,4.04848968306332,4.394449154672439
N16_L1_relu,16,1,relu,4.490677890076834,5.081404364984463
N16_L2_relu,16,2,relu,5.453038980224126,6.07073772800249
N16_L1_relu,16,1,relu,4.550656589033934,5.081404364984463
N8_L1_relu,8,1,relu,4.011984033521405,4.394449154672439
N8_L2_relu,8,2,relu,4.533320596658694,5.030437921392435
N8_L2_relu,8,2,relu,4.712829389288214,5.030437921392435
N8_L1_relu,8,1,relu,3.802898221750514,4.394449154672439
N8_L2_relu,8,2,relu,4.394834966366064,5.030437921392435
N8_L2_relu,8,2,relu,4.488609133660297,5.030437921392435
N16_L1_relu,16,1,relu,4.482482387276363,5.081404364984463
N8_L1_relu,8,1,relu,3.7799809550038193,4.394449154672439
N8_L1_relu,8,1,relu,3.8977615199757305,4.394449154672439
N8_L1_relu,8,1,relu,4.030330367152725,4.394449154672439
N8_L1_relu,8,1,relu,4.06125298767887,4.394449154672439
N8_L1_relu,8,1,relu,3.940727924558836,4.394449154672439
N8_L1_relu,8,1,relu,3.88705881537271,4.394449154672439
N16_L2_relu,16,2,relu,5.255253873664173,6.07073772800249
N8_L1_relu,8,1,relu,3.9666613104289925,4.394449154672439
N8_L1_relu,8,1,relu,3.859604928285732,4.394449154672439
N8_L1_relu,8,1,relu,4.017938478682817,4.394449154672439
N16_L1_relu,16,1,relu,4.4675557837612425,5.081404364984463
N8_L1_relu,8,1,relu,4.131725141405962,4.394449154672439
N8_L1_relu,8,1,relu,3.8647691319017263,4.394449154672439
N8_L2_relu,8,2,relu,4.424353664994201,5.030437921392435
N8_L1_relu,8,1,relu,3.998370767416004,4.394449154672439
N16_L1_relu,16,1,relu,4.53166509608886,5.081404364984463
N8_L1_relu,8,1,relu,3.9974587286154923,4.394449154672439
N8_L1_relu,8,1,relu,4.067437145082685,4.394449154672439
N8_L1_relu,8,1,relu,3.915279108413248,4.394449154672439
N16_L1_relu,16,1,relu,4.485477218263874,5.081404364984463
N8_L1_relu,8,1,relu,3.8567614207560488,4.394449154672439
N16_L2_relu,16,2,relu,5.156883280593366,6.07073772800249
N8_L2_relu,8,2,relu,4.475398594773593,5.030437921392435
N16_L1_relu,16,1,relu,4.5327290970252605,5.081404364984463
N8_L1_relu,8,1,relu,4.072841014265156,4.394449154672439
N8_L1_relu,8,1,relu,3.877377898064576,4.394449154672439
N8_L1_relu,8,1,relu,4.093267592627569,4.394449154672439
N8_L1_relu,8,1,relu,4.1355024278913675,4.394449154672439
N8_L2_relu,8,2,relu,4.622076684132508,5.030437921392435
N16_L1_relu,16,1,relu,4.5393390476190545,5.081404364984463
N8_L1_relu,8,1,relu,3.9928694604294583,4.394449154672439
N8_L2_relu,8,2,relu,4.6502964868606655,5.030437921392435
N8_L1_relu,8,1,relu,4.034866987493008,4.394449154672439
N8_L1_relu,8,1,relu,3.8751221605143154,4.394449154672439
N8_L1_relu,8,1,relu,4.085021263633739,4.394449154672439
N8_L1_relu,8,1,relu,3.88210310770307,4.394449154672439
N16_L1_relu,16,1,relu,4.588758907793124,5.081404364984463
N16_L2_relu,16,2,relu,5.453056710588251,6.07073772800249
N16_L1_relu,16,1,relu,4.774011374842799,5.081404364984463
N8_L2_relu,8,2,relu,4.616774658232383,5.030437921392435
N16_L2_relu,16,2,relu,5.2663241340727245,6.07073772800249
N16_L1_relu,16,1,relu,4.537383078917867,5.081404364984463
N8_L1_relu,8,1,relu,4.029098774263579,4.394449154672439
N8_L1_relu,8,1,relu,4.135103771069317,4.394449154672439
N16_L1_relu,16,1,relu,4.516866305951241,5.081404364984463
N8_L1_relu,8,1,relu,3.8964948285227505,4.394449154672439
N8_L1_relu,8,1,relu,3.8293512759090724,4.394449154672439
N8_L1_relu,8,1,relu,3.9128177561420214,4.394449154672439
N16_L1_relu,16,1,relu,4.587625851287837,5.081404364984463
N8_L2_relu,8,2,relu,4.53025176020064,5.030437921392435
N8_L1_relu,8,1,relu,4.029484858465748,4.394449154672439
N8_L2_relu,8,2,relu,4.541639587135364,5.030437921392435
N8_L1_relu,8,1,relu,4.052705701596645,4.394449154672439
N8_L1_relu,8,1,relu,3.9741378283847113,4.394449154672439
N8_L1_relu,8,1,relu,3.866017226354466,4.394449154672439
N16_L1_relu,16,1,relu,4.645520162415643,5.081404364984463
N8_L1_relu,8,1,relu,3.929110561859495,4.394449154672439
N8_L1_relu,8,1,relu,3.8983636960820993,4.394449154672439
N8_L1_relu,8,1,relu,3.7740859678572596,4.394449154672439
N8_L1_relu,8,1,relu,4.103169578501938,4.394449154672439
N8_L1_relu,8,1,relu,3.8999614665252706,4.394449154672439
N8_L1_relu,8,1,relu,4.078062056600195,4.394449154672439
N8_L1_relu,8,1,relu,3.754085286993305,4.394449154672439
N8_L1_relu,8,1,relu,3.9650190119570774,4.394449154672439
N16_L2_relu,16,2,relu,5.298416816826048,6.07073772800249
N8_L2_relu,8,2,relu,4.4330354588039675,5.030437921392435
N8_L1_relu,8,1,relu,4.068901855298787,4.394449154672439
N8_L1_relu,8,1,relu,3.84489443916616,4.394449154672439
N8_L1_relu,8,1,relu,4.189879532734525,4.394449154672439
N8_L1_relu,8,1,relu,4.136378844268884,4.394449154672439
N16_L1_relu,16,1,relu,4.652389374268065,5.081404364984463
N16_L1_relu,16,1,relu,4.497332363340043,5.081404364984463
N16_L1_relu,16,1,relu,4.52759657215528,5.081404364984463
N16_L1_relu,16,1,relu,4.5830539486021085,5.081404364984463
N16_L1_relu,16,1,relu,4.552266674140084,5.081404364984463
N16_L1_relu,16,1,relu,4.5442404786335056,5.081404364984463
N16_L1_relu,16,1,relu,4.46574670958159,5.081404364984463
N16_L1_relu,16,1,relu,4.543103181873989,5.081404364984463
N8_L1_relu,8,1,relu,3.808156196156452,4.394449154672439
N8_L1_relu,8,1,relu,4.038979019982738,4.394449154672439
N8_L1_relu,8,1,relu,3.847325145676427,4.394449154672439
