N16_L1_relu,16,1,relu,583.4145926286184,5.081404364984463
N8_L1_relu,8,1,relu,516.4458085820946,4.394449154672439
N8_L1_relu,8,1,relu,518.9664344697486,4.394449154672439
N8_L2_relu,8,2,relu,538.5113500347971,5.030437921392435
N8_L1_relu,8,1,relu,527.6385247586553,4.394449154672439
N8_L2_relu,8,2,relu,576.4903657298813,5.030437921392435
N8_L2_relu,8,2,relu,508.50265702075336,5.030437921392435
N16_L2_relu,16,2,relu,460.5118097750541,6.07073772800249
N16_L2_relu,16,2,relu,393.69761456156624,6.07073772800249
N16_L1_relu,16,1,relu,603.0218383319402,5.081404364984463
N8_L2_relu,8,2,relu,564.4822062624046,5.030437921392435
N16_L2_relu,16,2,relu,514.3211519844131,6.07073772800249
N16_L1_relu,16,1,relu,588.4475757132999,5.081404364984463
N8_L2_relu,8,2,relu,532.0955766702087,5.030437921392435
N16_L2_relu,16,2,relu,481.4150782834054,6.07073772800249
N16_L2_relu,16,2,relu,442.48977030557893,6.07073772800249
N8_L1_relu,8,1,relu,520.8587981602178,4.394449154672439
N8_L1_relu,8,1,relu,526.5632137254994,4.394449154672439
N8_L1_relu,8,1,relu,522.6976192534884,4.394449154672439
N8_L2_relu,8,2,relu,532.6797080267424,5.030437921392435
N16_L2_relu,16,2,relu,389.52097183010505,6.07073772800249
N8_L1_relu,8,1,relu,522.8327330084729,4.394449154672439
N16_L2_relu,16,2,relu,563.555348140383,6.07073772800249
N16_L2_relu,16,2,relu,483.51143548437017,6.07073772800249
N8_L1_relu,8,1,relu,518.1198445374623,4.394449154672439
N16_L2_relu,16,2,relu,544.077363537853,6.07073772800249
N8_L1_relu,8,1,relu,534.747184620158,4.394449154672439
N16_L1_relu,16,1,relu,593.9185213308734,5.081404364984463
N16_L2_relu,16,2,relu,528.0054151732654,6.07073772800249
N8_L1_relu,8,1,relu,522.442177144499,4.394449154672439
N8_L2_relu,8,2,relu,536.71424420236,5.030437921392435
N8_L2_relu,8,2,relu,547.8465136686006,5.030437921392435
N8_L1_relu,8,1,relu,512.7070802264265,4.394449154672439
N8_L2_relu,8,2,relu,498.3332831920998,5.030437921392435
N16_L1_relu,16,1,relu,600.8385774660157,5.081404364984463
