N8_L1_relu,8,1,relu,3.88624945296789,4.394449154672439
N8_L2_relu,8,2,relu,4.458697048277595,5.030437921392435
N8_L1_relu,8,1,relu,3.6292252893102406,4.394449154672439
N16_L1_relu,16,1,relu,4.601027477656706,5.081404364984463
N8_L2_relu,8,2,relu,4.510504464731421,5.030437921392435
N8_L2_relu,8,2,relu,4.4191562823694905,5.030437921392435
N8_L1_relu,8,1,relu,3.949952298607552,4.394449154672439
N16_L1_relu,16,1,relu,4.744764221292131,5.081404364984463
N16_L1_relu,16,1,relu,4.623291841116652,5.081404364984463
N16_L2_relu,16,2,relu,5.2218440781473285,6.07073772800249
N16_L2_relu,16,2,relu,5.145906375979592,6.07073772800249
N16_L2_relu,16,2,relu,5.6493948023291605,6.07073772800249
N8_L1_relu,8,1,relu,3.8129898446414168,4.394449154672439
N8_L2_relu,8,2,relu,4.712711553164325,5.030437921392435
N16_L1_relu,16,1,relu,4.6729228053763086,5.081404364984463
N16_L1_relu,16,1,relu,4.564614294457524,5.081404364984463
N16_L2_relu,16,2,relu,5.471155432073342,6.07073772800249
N8_L2_relu,8,2,relu,4.480285945459112,5.030437921392435
N8_L2_relu,8,2,relu,4.617042113251492,5.030437921392435
N16_L1_relu,16,1,relu,4.650026946911412,5.081404364984463
N8_L1_relu,8,1,relu,4.1158461844262275,4.394449154672439
N16_L2_relu,16,2,relu,5.509221438315729,6.07073772800249
N16_L1_relu,16,1,relu,4.522197214144119,5.081404364984463
N16_L1_relu,16,1,relu,4.5789542285124085,5.081404364984463
N16_L2_relu,16,2,relu,5.091056228106473,6.07073772800249
N8_L2_relu,8,2,relu,4.580092842556574,5.030437921392435
N16_L1_relu,16,1,relu,4.39461069024444,5.081404364984463
N8_L1_relu,8,1,relu,3.9805310055940435,4.394449154672439
N16_L2_relu,16,2,relu,5.306540942036638,6.07073772800249
N16_L2_relu,16,2,relu,5.327484844197432,6.07073772800249
N8_L2_relu,8,2,relu,4.5631547243004,5.030437921392435
N8_L1_relu,8,1,relu,3.985102986427741,4.394449154672439
N8_L1_relu,8,1,relu,3.972776056493884,4.394449154672439
N8_L1_relu,8,1,relu,3.856657434712452,4.394449154672439
N8_L1_relu,8,1,relu,3.951613194079708,4.394449154672439
N16_L1_relu,16,1,relu,4.673316846144386,5.081404364984463
N16_L2_relu,16,2,relu,5.001216473088618,6.07073772800249
N8_L2_relu,8,2,relu,3.863100806580512,5.030437921392435
N16_L1_relu,16,1,relu,4.489599654001234,5.081404364984463
N16_L2_relu,16,2,relu,5.148560141091585,6.07073772800249
N16_L2_relu,16,2,relu,5.234190201084498,6.07073772800249
N8_L1_relu,8,1,relu,4.0123638314136345,4.394449154672439
N8_L2_relu,8,2,relu,4.732815055542402,5.030437921392435
N16_L1_relu,16,1,relu,4.498586872841486,5.081404364984463
N8_L2_relu,8,2,relu,4.6066056705943845,5.030437921392435
N16_L1_relu,16,1,relu,4.582775303324144,5.081404364984463
N8_L1_relu,8,1,relu,3.8947328282323874,4.394449154672439
N16_L1_relu,16,1,relu,4.559805543285527,5.081404364984463
N8_L1_relu,8,1,relu,3.6192468199982644,4.394449154672439
N8_L1_relu,8,1,relu,3.9467651394677965,4.394449154672439
N16_L2_relu,16,2,relu,5.526866407216905,6.07073772800249
N8_L1_relu,8,1,relu,4.113998533162928,4.394449154672439
N16_L1_relu,16,1,relu,4.597412358050423,5.081404364984463
N8_L1_relu,8,1,relu,3.9107550606928454,4.394449154672439
N16_L1_relu,16,1,relu,4.563050549272601,5.081404364984463
N16_L2_relu,16,2,relu,5.364959958917064,6.07073772800249
N16_L2_relu,16,2,relu,5.284319006282231,6.07073772800249
N8_L2_relu,8,2,relu,4.6109731031149535,5.030437921392435
N8_L1_relu,8,1,relu,4.017888973992037,4.394449154672439
N8_L1_relu,8,1,relu,3.8289327124388777,4.394449154672439
N8_L2_relu,8,2,relu,4.4857951590478065,5.030437921392435
N8_L2_relu,8,2,relu,4.5003591642531875,5.030437921392435
N8_L2_relu,8,2,relu,4.524664289033484,5.030437921392435
N16_L2_relu,16,2,relu,5.596407066377425,6.07073772800249
N16_L1_relu,16,1,relu,4.473002996070141,5.081404364984463
N8_L1_relu,8,1,relu,3.980717761385188,4.394449154672439
N16_L2_relu,16,2,relu,5.662522146820296,6.07073772800249
N8_L2_relu,8,2,relu,4.615161232831231,5.030437921392435
N16_L2_relu,16,2,relu,5.406529702216912,6.07073772800249
N8_L2_relu,8,2,relu,4.467103291456687,5.030437921392435
N8_L2_relu,8,2,relu,4.353443903459166,5.030437921392435
N8_L2_relu,8,2,relu,4.445581258029948,5.030437921392435
N16_L1_relu,16,1,relu,4.564148775118142,5.081404364984463
N16_L2_relu,16,2,relu,5.13675244227313,6.07073772800249
N16_L2_relu,16,2,relu,5.572305350181675,6.07073772800249
N8_L2_relu,8,2,relu,4.457747762862236,5.030437921392435
N8_L2_relu,8,2,relu,4.735931266319985,5.030437921392435
N8_L1_relu,8,1,relu,3.887794837494892,4.394449154672439
N8_L1_relu,8,1,relu,3.9660303220687303,4.394449154672439
N8_L1_relu,8,1,relu,3.990527286117518,4.394449154672439
N8_L1_relu,8,1,relu,3.9303950645239727,4.394449154672439
N16_L1_relu,16,1,relu,4.506429223039668,5.081404364984463
N8_L2_relu,8,2,relu,4.7137714786044045,5.030437921392435
N16_L2_relu,16,2,relu,5.327254349463817,6.07073772800249
N16_L1_relu,16,1,relu,4.638542218329754,5.081404364984463
