N8_L2_relu,8,2,relu,507.4905976336446,5.030437921392435
N8_L2_relu,8,2,relu,552.449906280916,5.030437921392435
N16_L2_relu,16,2,relu,402.3901651143447,6.07073772800249
N16_L2_relu,16,2,relu,614.0824569220639,6.07073772800249
N8_L1_relu,8,1,relu,523.4803738037672,4.394449154672439
N16_L1_relu,16,1,relu,595.1752648405453,5.081404364984463
N8_L1_relu,8,1,relu,522.2460442743603,4.394449154672439
N16_L2_relu,16,2,relu,404.46734746927524,6.07073772800249
N8_L2_relu,8,2,relu,566.0706827877381,5.030437921392435
N16_L2_relu,16,2,relu,536.7017173263549,6.07073772800249
N16_L1_relu,16,1,relu,593.6777330426737,5.081404364984463
N8_L2_relu,8,2,relu,545.2475896823721,5.030437921392435
N8_L2_relu,8,2,relu,549.791609679145,5.030437921392435
N8_L2_relu,8,2,relu,562.6532456976466,5.030437921392435
N8_L1_relu,8,1,relu,524.5630943009061,4.394449154672439
N16_L1_relu,16,1,relu,600.9131671724231,5.081404364984463
N8_L1_relu,8,1,relu,517.664883332713,4.394449154672439
N8_L2_relu,8,2,relu,563.9061345369399,5.030437921392435
N16_L1_relu,16,1,relu,589.0344850507747,5.081404364984463
N16_L2_relu,16,2,relu,446.5326059592798,6.07073772800249
N16_L1_relu,16,1,relu,601.9608346495298,5.081404364984463
N16_L1_relu,16,1,relu,604.4547050413048,5.081404364984463
N16_L1_relu,16,1,relu,593.9959798721427,5.081404364984463
N8_L1_relu,8,1,relu,528.6019897653525,4.394449154672439
N8_L2_relu,8,2,relu,567.3898141185805,5.030437921392435
N16_L1_relu,16,1,relu,596.2120772668235,5.081404364984463
N8_L1_relu,8,1,relu,530.1080219921278,4.394449154672439
N16_L1_relu,16,1,relu,598.9052153773791,5.081404364984463
N16_L1_relu,16,1,relu,590.0359022577443,5.081404364984463
N16_L1_relu,16,1,relu,597.6967768438942,5.081404364984463
N8_L2_relu,8,2,relu,592.6818191349943,5.030437921392435
N8_L1_relu,8,1,relu,529.7129064580106,4.394449154672439
N16_L1_relu,16,1,relu,591.0462748816474,5.081404364984463
N8_L2_relu,8,2,relu,572.8667556012025,5.030437921392435
N16_L2_relu,16,2,relu,483.0341022398573,6.07073772800249
N8_L2_relu,8,2,relu,549.2201434571485,5.030437921392435
N8_L1_relu,8,1,relu,519.619473109845,4.394449154672439
N8_L2_relu,8,2,relu,560.8001829980724,5.030437921392435
N8_L2_relu,8,2,relu,552.4172072062928,5.030437921392435
N8_L2_relu,8,2,relu,558.8651807159621,5.030437921392435
N8_L1_relu,8,1,relu,530.9960848065273,4.394449154672439
N16_L1_relu,16,1,relu,599.0846726283977,5.081404364984463
N16_L1_relu,16,1,relu,590.1614331669683,5.081404364984463
N16_L2_relu,16,2,relu,438.5969060322131,6.07073772800249
N16_L2_relu,16,2,relu,448.62877789603164,6.07073772800249
N8_L2_relu,8,2,relu,543.7972782610808,5.030437921392435
N8_L2_relu,8,2,relu,570.9163248824741,5.030437921392435
N8_L2_relu,8,2,relu,547.0417786959462,5.030437921392435
N8_L1_relu,8,1,relu,523.4366210865824,4.394449154672439
N8_L1_relu,8,1,relu,514.8415087583319,4.394449154672439
N16_L2_relu,16,2,relu,460.0111795557702,6.07073772800249
N16_L1_relu,16,1,relu,582.0132055666566,5.081404364984463
N16_L2_relu,16,2,relu,506.52583601466426,6.07073772800249
N8_L1_relu,8,1,relu,516.0256483891751,4.394449154672439
N16_L1_relu,16,1,relu,592.6073087268658,5.081404364984463
N16_L2_relu,16,2,relu,480.4932035600613,6.07073772800249
N8_L2_relu,8,2,relu,591.8197456441624,5.030437921392435
N16_L2_relu,16,2,relu,428.66669790521826,6.07073772800249
N8_L2_relu,8,2,relu,551.4782985659352,5.030437921392435
N8_L1_relu,8,1,relu,527.7770582662473,4.394449154672439
N16_L1_relu,16,1,relu,584.1853012374432,5.081404364984463
N8_L1_relu,8,1,relu,522.4438870208029,4.394449154672439
N8_L1_relu,8,1,relu,526.7234727202454,4.394449154672439
N8_L2_relu,8,2,relu,577.9457815841831,5.030437921392435
N8_L1_relu,8,1,relu,525.3751514372534,4.394449154672439
N16_L2_relu,16,2,relu,396.43952491234865,6.07073772800249
N8_L1_relu,8,1,relu,520.4790379858482,4.394449154672439
N16_L1_relu,16,1,relu,596.6642676699087,5.081404364984463
N8_L1_relu,8,1,relu,523.8610392067682,4.394449154672439
N8_L2_relu,8,2,relu,545.3243864527022,5.030437921392435
N16_L2_relu,16,2,relu,415.5080292883369,6.07073772800249
N16_L1_relu,16,1,relu,584.6788571377928,5.081404364984463
N8_L1_relu,8,1,relu,520.0955898429802,4.394449154672439
N8_L2_relu,8,2,relu,523.7169377275281,5.030437921392435
N16_L2_relu,16,2,relu,507.19862300377685,6.07073772800249
N16_L2_relu,16,2,relu,462.0401005832427,6.07073772800249
N16_L1_relu,16,1,relu,597.1455728700375,5.081404364984463
N16_L1_relu,16,1,relu,591.4562856586559,5.081404364984463
N16_L2_relu,16,2,relu,465.6546516927935,6.07073772800249
N16_L2_relu,16,2,relu,441.69771947941797,6.07073772800249
N8_L2_relu,8,2,relu,549.5121707562198,5.030437921392435
N8_L2_relu,8,2,relu,501.3431716044625,5.030437921392435
N8_L2_relu,8,2,relu,575.8844349902654,5.030437921392435
N8_L2_relu,8,2,relu,583.6042566618382,5.030437921392435
N16_L1_relu,16,1,relu,587.1289196458669,5.081404364984463
N8_L2_relu,8,2,relu,517.7242182356777,5.030437921392435
N16_L1_relu,16,1,relu,593.8775822820345,5.081404364984463
N16_L2_relu,16,2,relu,391.65646609604295,6.07073772800249
N16_L2_relu,16,2,relu,494.44975882580974,6.07073772800249
N16_L2_relu,16,2,relu,475.65655707017703,6.07073772800249
N16_L2_relu,16,2,relu,319.3066456754608,6.07073772800249
N16_L1_relu,16,1,relu,591.5256416798425,5.081404364984463
N16_L2_relu,16,2,relu,528.2720566916684,6.07073772800249
N8_L1_relu,8,1,relu,523.7925771006445,4.394449154672439
N16_L1_relu,16,1,relu,587.1231044400658,5.081404364984463
N16_L2_relu,16,2,relu,564.0613047057875,6.07073772800249
N8_L2_relu,8,2,relu,587.7848256765892,5.030437921392435
N16_L2_relu,16,2,relu,528.7773648323277,6.07073772800249
N16_L2_relu,16,2,relu,479.79795328513575,6.07073772800249
N8_L2_relu,8,2,relu,534.6547014306338,5.030437921392435
N16_L2_relu,16,2,relu,445.29939472617286,6.07073772800249
N8_L2_relu,8,2,relu,546.6833170093479,5.030437921392435
N16_L1_relu,16,1,relu,602.7998137744584,5.081404364984463
N16_L2_relu,16,2,relu,542.922750647065,6.07073772800249
N16_L2_relu,16,2,relu,579.5564792595932,6.07073772800249
N16_L1_relu,16,1,relu,603.8091008932786,5.081404364984463
N16_L2_relu,16,2,relu,516.4633620780683,6.07073772800249
N16_L1_relu,16,1,relu,591.9314267406357,5.081404364984463
N16_L1_relu,16,1,relu,595.1276576890544,5.081404364984463
N16_L2_relu,16,2,relu,365.533980498188,6.07073772800249
N16_L2_relu,16,2,relu,559.7082904436544,6.07073772800249
N8_L1_relu,8,1,relu,519.1589128983754,4.394449154672439
N16_L1_relu,16,1,relu,594.0496736057052,5.081404364984463
N16_L1_relu,16,1,relu,592.0884372972625,5.081404364984463
N8_L1_relu,8,1,relu,526.4902925301914,4.394449154672439
N16_L2_relu,16,2,relu,502.96394625762764,6.07073772800249
N8_L2_relu,8,2,relu,573.3192463169405,5.030437921392435
N16_L1_relu,16,1,relu,601.9576556703587,5.081404364984463
N8_L2_relu,8,2,relu,547.0212842055132,5.030437921392435
N8_L1_relu,8,1,relu,526.44513167958,4.394449154672439
N16_L2_relu,16,2,relu,422.1548924023763,6.07073772800249
N16_L2_relu,16,2,relu,476.0143948973754,6.07073772800249
N16_L1_relu,16,1,relu,596.5819243557667,5.081404364984463
N16_L2_relu,16,2,relu,528.2218037739217,6.07073772800249
N16_L2_relu,16,2,relu,334.3884726122807,6.07073772800249
N8_L2_relu,8,2,relu,521.997971937266,5.030437921392435
N16_L2_relu,16,2,relu,482.586226005194,6.07073772800249
N16_L2_relu,16,2,relu,415.4884375978237,6.07073772800249
N16_L1_relu,16,1,relu,588.0549717856555,5.081404364984463
N16_L2_relu,16,2,relu,418.46276190367746,6.07073772800249
N8_L1_relu,8,1,relu,525.960968469721,4.394449154672439
N8_L1_relu,8,1,relu,522.0237603548696,4.394449154672439
N16_L2_relu,16,2,relu,467.5611593915985,6.07073772800249
N16_L2_relu,16,2,relu,434.549253508977,6.07073772800249
N16_L2_relu,16,2,relu,432.57507805641376,6.07073772800249
N16_L2_relu,16,2,relu,391.68309782664596,6.07073772800249
N8_L2_relu,8,2,relu,553.0865403769858,5.030437921392435
N16_L2_relu,16,2,relu,402.9507283064988,6.07073772800249
N16_L1_relu,16,1,relu,590.6572376135609,5.081404364984463
N8_L2_relu,8,2,relu,521.9766331045306,5.030437921392435
N16_L2_relu,16,2,relu,436.82383488274263,6.07073772800249
N16_L2_relu,16,2,relu,446.6633561775274,6.07073772800249
N16_L2_relu,16,2,relu,563.4835582578878,6.07073772800249
N16_L2_relu,16,2,relu,464.8568576760329,6.07073772800249
N16_L2_relu,16,2,relu,431.70164992474054,6.07073772800249
N16_L2_relu,16,2,relu,446.87566896550015,6.07073772800249
N16_L2_relu,16,2,relu,435.85281882692925,6.07073772800249
N8_L1_relu,8,1,relu,519.5182216110725,4.394449154672439
N16_L2_relu,16,2,relu,468.280725594466,6.07073772800249
N16_L2_relu,16,2,relu,444.1260701498828,6.07073772800249
N16_L2_relu,16,2,relu,514.3982682130288,6.07073772800249
N16_L2_relu,16,2,relu,463.9856990309676,6.07073772800249
N16_L1_relu,16,1,relu,588.7033284644275,5.081404364984463
N16_L2_relu,16,2,relu,345.82645353588646,6.07073772800249
N16_L2_relu,16,2,relu,452.9179223207707,6.07073772800249
N16_L2_relu,16,2,relu,480.1498626575216,6.07073772800249
N8_L1_relu,8,1,relu,523.1269993676539,4.394449154672439
N16_L2_relu,16,2,relu,399.0189122323726,6.07073772800249
N16_L2_relu,16,2,relu,536.7266353629886,6.07073772800249
N16_L2_relu,16,2,relu,391.0885386514265,6.07073772800249
N16_L2_relu,16,2,relu,489.3606435298086,6.07073772800249
N16_L1_relu,16,1,relu,590.094790908489,5.081404364984463
N8_L1_relu,8,1,relu,522.2616343230123,4.394449154672439
N8_L2_relu,8,2,relu,499.9152352541869,5.030437921392435
N16_L2_relu,16,2,relu,456.85001629121615,6.07073772800249
N16_L2_relu,16,2,relu,506.7412982942562,6.07073772800249
N8_L2_relu,8,2,relu,549.6638069579061,5.030437921392435
N16_L2_relu,16,2,relu,526.3005212541387,6.07073772800249
N16_L2_relu,16,2,relu,524.6314759602063,6.07073772800249
N16_L2_relu,16,2,relu,366.1385902569568,6.07073772800249
N8_L1_relu,8,1,relu,513.1633154566571,4.394449154672439
N16_L2_relu,16,2,relu,401.48783576546055,6.07073772800249
N16_L2_relu,16,2,relu,505.96249385931685,6.07073772800249
N16_L2_relu,16,2,relu,471.4462888840762,6.07073772800249
N8_L2_relu,8,2,relu,573.7161639574972,5.030437921392435
N16_L1_relu,16,1,relu,608.165271558802,5.081404364984463
N8_L1_relu,8,1,relu,522.2492963920361,4.394449154672439
N16_L2_relu,16,2,relu,464.4370489696226,6.07073772800249
N16_L1_relu,16,1,relu,593.8932833376972,5.081404364984463
N16_L2_relu,16,2,relu,458.1433920774594,6.07073772800249
N16_L2_relu,16,2,relu,421.66774015458014,6.07073772800249
N16_L2_relu,16,2,relu,553.4852655326557,6.07073772800249
N16_L2_relu,16,2,relu,507.72745969947334,6.07073772800249
N16_L2_relu,16,2,relu,414.9935505691394,6.07073772800249
N8_L1_relu,8,1,relu,520.1151025490351,4.394449154672439
N8_L1_relu,8,1,relu,526.9311053467017,4.394449154672439
N8_L1_relu,8,1,relu,523.1815142474566,4.394449154672439
